pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
box_hole_0046__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0046,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0046.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0046__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0046__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.7045454545454546,64.00885976121414,False,1.0,0.921,1.2925554640099934,1.1670492017300473,0.05411760354227002,2.141147547164165,2.625799786682204,1.16740514718923,3.437216451128526,1.3557768833768786e-12,1.3557768833768786e-12,8.352217393610451e-13,0.2343762183313629,0.1839968096028599,0.2343762183313629,0.06733478447950603,0.23437621833137712,0.045605892398033795,0.0007572872750121995,0.000553144625224354,1.0,1.0,0.0,1.0,1.0,1.0,0.1619026041379096,1.0,0.05411760354227002,0.9667609270850364,3.3776369461559774,0.0,0.02563784080243875,3.62446184029186,0.8261076703191996,0.8878648233486943,0.9223404255319149,0.9047743282024523,0.08589278389495408,0.11862524862848123,0.13936563304827826,0.8606343669517218,0.0,0.878013278735088
box_hole_0046__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0046,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0046.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0046__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0046__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.4318181818181818,43.23245619517454,False,1.0,0.8895,1.6447707223833683,1.3427979481319494,9.577411699297858,2.440578987880429,7.435946786361638,1.2956710702881262,11.751309708785135,3.862910716681571,3.862910716681571,1.8497377289467452,0.3254410292397978,0.056181632640189605,0.14101750859754247,0.3254410292397978,0.3254410292397978,0.3492851193996001,0.00552132447570745,0.00409712546937129,1.0,1.0,0.0,0.0,0.0,1.0,0.1742133901591766,1.0,9.562707893809108,0.9437353288938088,5.3562923544887875,0.2091227372815334,0.016990213113645,3.8913843060733107,0.7643758765778401,0.8632523759239704,0.8696808510638298,0.8664546899841018,0.09739255419109547,0.10075600450906448,0.12473710507533775,0.8752628949246622,0.0,0.7162065674324617
box_hole_0055__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0055,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0055.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0055__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0055__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,46.66761492470579,False,1.0,0.881,1.474810775976928,1.3975727465492958,11.5328102816432,2.5285455155671794,6.208130320507204,1.3292326318000556,8.274621300697016,1.5815410069411242,1.5815410069411242,2.2903928463510024,0.27906773594258993,0.1282277598189978,0.27906773594258993,0.06944723743040271,0.27906773594263257,0.21870603461601146,0.0022987796499260474,0.0018898181532964531,1.0,1.0,0.0,0.0,0.0,1.0,0.15891424439733015,1.0,11.526665584977923,0.9568312887789879,4.1197457897418515,0.2091227372815334,0.024371659753386912,4.016185830786808,0.6908339594290007,0.8076416337285902,0.8268884892086331,0.8171517440568763,0.0788813098059975,0.11926097248679705,0.13181254945142099,0.868187450548579,0.0,0.7463019717881652
box_hole_0055__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0055,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0055.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0055__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0055__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,46.66761492470554,False,1.0,0.881,1.474810775976928,1.3975727465492958,11.5328102816432,2.5285455155671794,6.208130320507204,1.3292326318000556,8.274621300697016,1.5815410069411242,1.5815410069411242,2.2903928463510024,0.27906773594258993,0.1282277598189978,0.27906773594258993,0.06944723743040271,0.27906773594263257,0.21870603461601146,0.0022987796499260474,0.0018898181532964531,1.0,1.0,0.0,0.0,0.0,1.0,0.15891424439733015,1.0,11.526665584977923,0.9568312887789879,4.1197457897418515,0.2091227372815334,0.024371659753386912,4.016185830786808,0.6908339594290007,0.8076416337285902,0.8268884892086331,0.8171517440568763,0.08158000713711967,0.11926097248679705,0.13181254945142099,0.868187450548579,0.0,0.7463019717881652
box_hole_0064__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0064,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0064.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0064__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0064__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.4318181818181818,41.49814177460052,False,1.0,0.85675,1.9626507241339286,1.4399589660613856,7.692798887383085,2.651178499872919,7.000408926353445,1.4591059450605148,15.275930849274623,4.181789864036633,4.181789864036633,0.0013982168571634783,0.1667173303034204,0.023068665749207184,0.05467537433924008,0.1667173303034204,0.16671733030348435,0.3034457681631484,0.003962276976427159,0.002971797314122231,1.0,1.0,0.0,0.0,0.0,1.0,0.08148712346395588,1.0,7.675677565178316,0.9274635289722051,6.7169214962108885,0.20912273728153347,0.01956285202252944,6.170012004938819,0.6411743385284523,0.7813604240282686,0.7813604240282686,0.7813604240282684,0.09263755825599748,0.11013500937480743,0.16254474638213087,0.8374552536178691,0.0,0.6794979596494604
box_hole_0064__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0064,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0064.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0064__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0064__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.6136363636363636,60.04059473033675,False,1.0,0.89125,1.3867516719052415,1.2650158619927345,0.05492171188013403,2.3484187060958606,2.815797360065421,1.264748261984878,4.210557557679557,2.0816380912176497e-13,2.0816380912176497e-13,1.0175359380243129e-13,0.16187554536702464,0.11352761763996,0.16187554536702464,0.03673070153948288,0.16187554536701043,0.051102936096295466,0.0005433343115062384,0.0004385028146588052,1.0,1.0,0.0,1.0,1.0,1.0,0.10404462151548917,1.0,0.05492171188013403,0.9628193859652354,3.6203345880722355,0.0,0.017244948174014892,7.0002396936041515,0.6998514115898959,0.8148788927335641,0.8321554770318021,0.8234265734265734,0.09047627094972747,0.11716136457956045,0.17979009614114086,0.8202099038588592,0.0,0.8403597878379451
box_hole_0073__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0073,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0073.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0073__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0073__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5227272727272727,45.867954519112594,False,1.0,0.90875,1.7388228218125898,1.2867786075399423,8.162572364882385,2.395528650069137,7.1849864672836405,1.2718559256129975,13.072306567846423,4.823263868132717,4.823263868132717,0.9627443377945987,0.1472255900701498,0.1472255900701498,0.09222522608123995,0.03745978671977923,0.14722559007013558,0.3717095303618948,0.005800818374782871,0.0043365341279009584,1.0,1.0,0.0,0.0,0.0,1.0,0.09230353429038966,1.0,8.148176328306867,0.9314097591321913,6.35742471145978,0.2091227372815334,0.008229770781552058,3.6440931611861647,0.9243498817966903,0.9714285714285714,0.9501822600243013,0.9606879606879607,0.0993608291629897,0.1139826790316361,0.1349219984168408,0.8650780015831592,0.0,0.7271793577847118
box_hole_0073__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0073,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0073.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0073__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0073__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5227272727272727,45.867954519112594,False,1.0,0.90875,1.7388228218125898,1.2867786075399423,8.162572364882385,2.395528650069137,7.1849864672836405,1.2718559256129975,13.072306567846423,4.823263868132717,4.823263868132717,0.9627443377945987,0.1472255900701498,0.1472255900701498,0.09222522608123995,0.03745978671977923,0.14722559007013558,0.3717095303618948,0.005800818374782871,0.0043365341279009584,1.0,1.0,0.0,0.0,0.0,1.0,0.09230353429038966,1.0,8.148176328306867,0.9314097591321913,6.35742471145978,0.2091227372815334,0.008229770781552058,3.6440931611861647,0.9243498817966903,0.9714285714285714,0.9501822600243013,0.9606879606879607,0.0993608291629897,0.1139826790316361,0.1349219984168408,0.8650780015831592,0.0,0.7271793577847118
box_hole_0082__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0082,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0082.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0082__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0082__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.4090909090909091,39.53769280939527,False,1.0,0.87725,1.5832533825990347,1.4454412444114308,12.542216772881854,2.6009361846786385,8.918863660543542,1.3383748368197135,10.552084183649713,3.423801468262997,3.423801468262997,3.051300810123906,0.3054231455152703,0.13604503960814895,0.1608218428444843,0.3054231455152703,0.30542314551532,0.4239729680605166,0.00731873633972261,0.005294101142459413,1.0,1.0,0.0,0.0,0.0,1.0,0.20076334265596785,1.0,12.535259731496177,0.9433835400153946,5.418387335023727,0.2091227372815334,0.025245819118306603,2.85565545179351,0.5469653179190751,0.6900638103919782,0.725095785440613,0.7071461933675852,0.08981012448751853,0.11529395109117445,0.10479520912369651,0.8952047908763034,0.0,0.6744939232798097
box_hole_0082__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0082,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0082.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0082__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0082__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.6363636363636364,59.80755312050319,False,1.0,0.8975,1.3632625773561509,1.247616204460444,0.06684285432077024,2.291796315772019,2.8203069329210533,1.2499091075282807,3.7459013153277922,3.051093524895111e-13,3.051093524895111e-13,2.313172557120518e-13,0.19241210772204909,0.1345545114820652,0.07481559090581413,0.19241210772204909,0.19241210772204198,0.048644555866002664,0.0005913718360798973,0.0004832470726468497,1.0,1.0,0.0,1.0,1.0,1.0,0.13392740336997613,1.0,0.06684285432077024,0.9646417918379429,3.6591064874184602,0.0,0.020163453886146626,2.9460300947984908,0.6033210332103321,0.7244129375276916,0.7830459770114943,0.7525891829689298,0.09884001134699597,0.12143171006601133,0.12272089977489549,0.8772791002251045,0.0,0.8295393887248251
box_hole_0091__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0091,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0091.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0091__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0091__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.45454545454545453,44.13077224569416,False,1.0,0.898,1.8415866580788685,1.424365588911222,23.382960233543827,2.8577890068160636,9.986681900945348,1.3272933962740285,12.004453026664752,1.187767046564846,1.187767046564846,3.077275812072318,0.14333425221384744,0.10463173531269376,0.14333425221384744,0.025384957299557698,0.14333425221386875,0.11670861508946885,0.005897828642534626,0.0034459473938971224,1.0,1.0,0.0,0.0,0.0,1.0,0.09111698160869963,1.0,24.284746308278073,0.9292485053676778,6.683883916007392,0.2091227372815334,0.017434936696020437,2.76045352810536,0.4865460961623291,0.6383101851851852,0.6717417783191231,0.6545994065281899,0.10374470610725178,0.11226447007242696,0.09424372029315313,0.9057562797068469,0.0,0.6965433073427965
box_hole_0091__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0091,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0091.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0091__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0091__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.4772727272727273,46.05540802081165,False,1.0,0.933,1.2635890798022549,1.262465781859639,13.043917534326157,2.2272288712488253,8.162757529011218,1.1458013379172802,4.91554405738598,1.1877670465636652,1.1877670465636652,3.0772758120730415,0.3274016710965242,0.19123078821228034,0.1777176353470722,0.3274016710965242,0.32740167109671603,0.17535128244743647,0.0036161288596964127,0.0025548420917852754,1.0,1.0,0.0,0.0,0.0,1.0,0.23211669821862557,1.0,13.876422511080678,0.9651407859317127,3.5070501587361167,0.2091227372815334,0.0312561671899119,2.419852503290234,0.6395518753044326,0.761600928074246,0.7996345919610232,0.780154486036839,0.10438097835675074,0.11485953091490887,0.09908760449148812,0.9009123955085119,0.0,0.7609091642122119
box_hole_0100__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,box_hole_0100,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0100.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0100__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0100__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.6363636363636364,55.45118148051679,False,1.0,0.97525,1.104730585719991,0.9889143274010823,3.3761708342938963,1.8114094884296355,2.381426958009602,0.9910965239060129,6.132531116225625,1.0288289685892948,1.0288289685892948,0.0004654832668119471,0.11347539931992401,0.11347539931992401,0.07054298468355569,0.08430469761571757,0.11347539931992401,0.05909279657905951,0.0005872399030254811,0.0005228340391470477,1.0,1.0,0.0,0.0,0.0,1.0,0.08944102720639908,1.0,3.365349659972567,0.9556967465603361,4.105005628076295,0.20912273728153336,0.010638297872340425,8.70522015440128,0.8757984386089425,0.938403041825095,0.9292168674698795,0.9337873628452515,0.07032538967658562,0.10412163143736203,0.2818850644577115,0.7181149355422884,0.0,0.8612967883014928
box_hole_0100__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,box_hole_0100,box_hole,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/box_hole_0100.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0100__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/box_hole_0100__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.7045454545454546,68.58631568767396,False,1.0,0.98525,1.0478083987428546,0.9632500461288785,0.07489280083092026,1.7574676079030573,2.1017629577289814,0.9617534743619628,2.887442835687878,4.725831943326568e-13,4.725831943326568e-13,2.831671103120434e-13,0.09268819654582217,0.053079402732933545,0.03467340505272887,0.09268819654582217,0.09268819654582217,0.07442733494532502,0.0004165089082334778,0.0004969494332369363,1.0,1.0,0.0,1.0,1.0,1.0,0.060147001443828195,1.0,0.07489280083092024,0.9670861522833103,3.1356509846791174,0.0,0.0,9.435224216121217,0.7947154471544715,0.8879636638909917,0.8832831325301205,0.8856172140430351,0.07587852215662294,0.10608832532512608,0.2805545146745015,0.7194454853254986,0.0,0.9173773038074778
